name,url,price_text,price,old_price_text,old_price,image,source_page
,https://www.metro-markets.com/product/Rich-Bake-Bread-Crumbs---400-g/22896,23.99 LE,23.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/El-Nile-Baladi-Bread---300g/22897,19.99 LE,19.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Milk-Toast---500g/22906,55.99 LE,55.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Whole-Wheat-Toast---500g/22907,55.99 LE,55.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Plain-Toast---500g/22908,55.99 LE,55.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Petit-Pan-6Pc/22909,28.99 LE,28.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Sesame-Hamburger-Bun---60g/22910,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Breadcrumbs---200-g/22911,12.99 LE,12.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Black-Seeds-Toast---170g/22918,50 LE,50,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Plain-Crunchy-Toast---170g/22919,50 LE,50,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Cumin-Crunchy-Toast---170g/22920,50 LE,50,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Baladi-Bread---5Pc/22921,15.99 LE,15.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9
,https://www.metro-markets.com/product/Rich-Bake-Shamy-Bread---5Pc/22922,16.99 LE,16.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Rich-Bake-Lebanese-Bread--5Pc/22937,15.5 LE,15.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Rich-Bake-Lebanese-Bread-Large-Pc/22952,21.99 LE,21.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Time-Whole-Wheat-Toast---425g/22966,39.99 LE,39.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Time-Plain-Toast-Bread---425g/22967,39.99 LE,39.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Rich-Bake-Multi-Grain-Toast---500g/22976,69.99 LE,69.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Croissant-With-Chocolate---1Pc/22977,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Pate-With-Romy-Cheese-1Pc/22979,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Pate-With-White-Cheese--1Pc/22980,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Rich-Bake-Dry-Sen-Bread---180g/22981,27.99 LE,27.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Rich-Bake-Whole-Wheat-Dry-Toast---390g/23003,69.99 LE,69.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Cheese-Pate-With-Olives---1Pc/23015,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=2
,https://www.metro-markets.com/product/Brunch-Pate-With-Cheese-&-Pepper---1Pc/23025,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/El-Nile-Shamy-Bread-Small--180g/23030,18.99 LE,18.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/El-Nile-Lebane-Bread-Small---180g/23031,18.99 LE,18.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/El-Nile-Lebane-Bread-Large---280g/23032,22.99 LE,22.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Rich-Bake-Focaccia-Italian-Toast---500g/23048,59.99 LE,59.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Brunch-Pound-Cake-With-Choco---1Pc/23050,44.99 LE,44.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Brunch-Pound-Cake-With-Vanilla--1Pc/23051,44.99 LE,44.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Brunch-Pound-Cake-With-Marble---1Pc/23052,44.99 LE,44.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Rich-Bake-Rusk-Premium-Pane-Mix---500g/23056,44.99 LE,44.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Rich-Bake-Crispy-Premium-Pane-Mix---170g/23057,74.99 LE,74.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Rich-Bake-Spicy-Premium-Pane-Mix---170g/23058,85.99 LE,85.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Brunch-Sandwich-Istanbul-Hot-Pepper-1P/23118,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=3
,https://www.metro-markets.com/product/Brunch-Sandwich-With-Strawberry-Jam--1Pc/23125,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Brunch-Sandwich-With-Chocolate---1Pc/23126,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/El-Nile-BreadBrown---450g/23135,22.99 LE,22.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Domty-Sandwich-Istanbul-Plus--1Pc/27347,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Domty-Sandwich-Feta-Plus-With-Olives-1Pc/27348,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Domty-Sandwich-Creamy-Cheese-Plain---1Pc/27349,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Plain-Toast---500g/28996,53.99 LE,53.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Milk-Toast---500g/28997,53.99 LE,53.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Whole-Wheat-Brown-Toast---500g/28998,53.99 LE,53.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Multigrain-Toast---500g/28999,58.99 LE,58.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Burger-Bun-With-Sesame---220g/29000,29.99 LE,29.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Petit-Pain-Plain---220g/29001,26.99 LE,26.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=4
,https://www.metro-markets.com/product/Breadway-Bread-Crumbs---450g/29007,26.99 LE,26.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Rich-Bake-Fino-Bread---4Pc/32114,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Rich-BakeFino-Bread-With-Sesame--4Pc/32117,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Domty-Sandwich-Creamy-Cheese-Romy--1Pc/33340,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Domty-Sandwich-Chocolate-Hazelnut-1Pc/33341,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Domty-Sandwich-Creamy-Cheese&Burger-1Pc/34120,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Rich-Bake-Toast-With-Oats---500g/36046,69.99 LE,69.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Domty-Sandwich-Creamy-Hot-Jalapeno--1Pc/37979,14.99 LE,14.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Brunch-Pate-With-Cheese-&-Pastrami---1Pc/38125,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Brunch-Pate-With-Cheese-&-Mix-Grill--1Pc/38126,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Reef-Oats-Bread--7Pc/39454,63.99 LE,63.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Reef-Flax-Seeds-Bread---7Pc/39456,54.99 LE,54.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=5
,https://www.metro-markets.com/product/Reef-Barley-Bread--7Pc/39457,53.99 LE,53.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Reef-Bran-Bread--7Pc/39458,54.99 LE,54.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Brunch-Croissant-Jumbo-With-Chocolate1Pc/41234,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Brunch-Pate-Roumy-Cheese&Pastrami-1Pc/41235,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Garameesh-Original-Rusk---375g/41244,209.99 LE,209.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Garameesh-Whole-Wheat-Rusk---375g/41245,209.99 LE,209.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Garameesh-Milk-Rusk---375g/41246,209.99 LE,209.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Rich-Bake-Whole-Wheat-No-Sugar-Toast500g/42038,61.99 LE,61.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Brunch-Pie-Roumy-Cheese-With-Sausage-1Pc/42040,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Reef-Bran-Plus-Bread--7Pc/42041,57.99 LE,57.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Reef-High-Protein-Bread--7Pc/42042,69.99 LE,69.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Breadway-Whole-Wheat-Soft-Roll-Bread240g/42044,29.99 LE,29.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=6
,https://www.metro-markets.com/product/Domty-Croissant-Chocolate-1Pc/42131,17.99 LE,17.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Domty-Croissant-Strawberry-1Pc/42132,17.99 LE,17.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Whole-Wheat-Sugar-Free-Pita5Pc/42280,22.99 LE,22.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Oat&Whole-Wheat-Pita-Bread5Pc/42281,22.99 LE,22.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Barley&Whole-Wheat-Pita-5Pc/42282,22.99 LE,22.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/El-Nile-Leban-Bread-Super-5Pc/42740,26.99 LE,26.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Lebanese-Bread-4Pc/43616,6.99 LE,6.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Fino-Bread-Sugar-Free--4Pc/43617,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Baladi-Bread---5Pc/43954,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Rich-Bake-Glazed-Soft-Bun-2Pc/44116,24.99 LE,24.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Bisco-Misr-Eid-Assortment-Mix--1Kg/22964,150 LE,150,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Brunch-Razz-Chocolate-Cupcake---1Pc/23005,5.99 LE,5.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=7
,https://www.metro-markets.com/product/Brunch-Razz-Golden-Vanilla-Cupcake--1Pc/23006,5.99 LE,5.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Brunch-Mini-Razz-Chocolate-Cupcake-12Pc/23026,7.99 LE,7.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Brunch-Mini-Razz-Gold-Cupcake-Choco--12P/23027,7.99 LE,7.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Cleo-Cheese-Rice-Cakes-35g/43712,13.99 LE,13.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Cleo-Apple-&-Cinnamon-Rice-Cakes-35g/43714,13.99 LE,13.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Cleo-Sea-Salted-Corn-Cakes-36g/43727,18.99 LE,18.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Cleo-Corn-Cakes-Marinara-36g/43728,18.99 LE,18.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Cleo-Cheese-&-Herbs-Corn-Cakes-36g/43730,18.99 LE,18.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Rich-Bake-Razz-Chocolate-Cupcake---1Pc/44216,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Rich-Bake-Razz-Vanilla-Cupcake-1Pc/44217,9.99 LE,9.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Al-Zahar-Square-Rokak---500g/22914,55.99 LE,55.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Al-Zahar-Round-Rokak---400g/22915,49.99 LE,49.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=8
,https://www.metro-markets.com/product/Del-Sun-Thin-&-Crispy-Pizza-Base---320g/23097,152.2 LE,152.2,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Bisco-Misr-Eleid-Biscuit-1Kg/2511,125 LE,125,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Bisco-Misr-Kahk-With-Agamiah-1Kg/2514,155 LE,155,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Breadway-Tortilla-Plain---450g/34453,46.99 LE,46.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Breadway-Tortilla-Plain---240g/35375,46.99 LE,46.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Breadway-Tortilla-Brown---240g/35376,46.99 LE,46.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Breadway-Large-Bran-Tortilla-Bread-450g/42043,46.99 LE,46.99,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Bakery/9?page=9
,https://www.metro-markets.com/product/Schweppes-Tangerine-Can-300Ml/21437,15.75 LE 16.99 LE,15.75,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Coca-Cola-Can---320Ml/21447,15.5 LE 16.99 LE,15.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Fanta-Orange-Can---320Ml/21448,15.5 LE 16.99 LE,15.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Sprite-Lemon-Can-320Ml/21449,15.5 LE 16.99 LE,15.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Coca-Cola-Bottle---950Ml/21450,22.75 LE 25.5 LE,22.75,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Sprite-Lemon-Flavoured-Soft-Drink--950Ml/21451,22.75 LE 25.5 LE,22.75,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Fanta-Orange-Soft-Drink-Bottle--950Ml/21452,22.75 LE 25.5 LE,22.75,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Barbican-Peach-Malt-Beverage--330Ml/21470,38.5 LE,38.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
,https://www.metro-markets.com/product/Barbican-Apple-Malt-Beverage-330Ml/21471,38.5 LE,38.5,,,https://metro-website-images.s3.eu-west-1.amazonaws.com/plugins/user/images/remove.svg,https://www.metro-markets.com/categoryl1/Beverage/22
